4.237e-67,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,3.787e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.026e-02,1.000e+00,1.000e+00,3.697e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.211e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.652e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.111e-02,1.000e+00,3.697e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.075e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,4.394e-03,1.000e+00,1.000e+00,1.000e+00,5.624e-05,1.000e+00,5.957e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,4.811e-05,1.000e+00,1.000e+00,1.000e+00,3.758e-05,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.273e-03,2.571e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,1.858e-69,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.878e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.295e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.353e-02,1.000e+00,1.000e+00,1.000e+00,1.805e-05,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,3.736e-05,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,1.000e+00,0.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.949e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.207e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,6.466e-01,1.000e+00,7.602e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.831e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,4.276e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,1.000e+00,1.000e+00,5.928e-173,3.303e-02,1.000e+00,6.134e-19,2.879e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,4.604e-01,2.508e-02,1.000e+00,3.478e-38,1.000e+00,1.000e+00,2.609e-07,1.000e+00,1.000e+00,1.000e+00,1.000e+00,3.276e-05,1.000e+00,1.301e-01,1.000e+00,1.000e+00,7.636e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.790e-17,3.085e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,6.480e-05,6.889e-02,1.000e+00,1.002e-01,6.525e-02,1.000e+00,1.000e+00,9.805e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.697e-03,1.000e+00,7.664e-10,3.881e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,6.034e-01,1.000e+00,1.000e+00,5.292e-55,2.870e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,5.141e-02,1.000e+00,1.000e+00,3.968e-03,1.000e+00,1.000e+00,1.000e+00,2.896e-05,9.357e-04,1.000e+00,9.201e-02,1.618e-01,1.000e+00,4.512e-35,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,1.000e+00,1.000e+00,3.303e-02,2.496e-62,1.000e+00,3.222e-02,6.480e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.429e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,5.016e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.342e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.692e-156,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,5.580e-12,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.533e-07,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.176e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.162e-02,1.000e+00,1.000e+00,2.825e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,5.497e-02,1.000e+00,8.055e-02,1.000e+00,1.000e+00,1.000e+00,2.055e-10,8.743e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,3.034e-09,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,8.880e-01,1.000e+00,1.000e+00,1.000e+00,2.395e-01,1.000e+00,1.000e+00,1.683e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.500e-04,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.679e-04,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
3.787e-02,1.000e+00,1.000e+00,6.134e-19,3.222e-02,1.000e+00,4.466e-171,7.086e-05,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.412e-29,1.000e+00,1.000e+00,5.015e-18,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.273e-01,1.000e+00,1.273e-01,1.000e+00,1.000e+00,9.945e-04,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.603e-21,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.539e-01,1.000e+00,3.222e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,7.401e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.567e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.893e-29,1.000e+00,4.164e-04,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.142e-06,9.999e-01,1.000e+00,3.848e-05,1.000e+00,1.000e+00,1.000e+00,9.856e-35,7.091e-02,1.000e+00,1.000e+00,1.000e+00,6.024e-02,3.019e-24,1.000e+00,1.000e+00,1.000e+00,2.445e-02,1.000e+00
1.000e+00,1.000e+00,9.949e-01,2.879e-03,6.480e-02,1.000e+00,7.086e-05,1.026e-233,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.560e-01,1.000e+00,1.000e+00,1.000e+00,1.560e-01,1.000e+00,1.000e+00,1.000e+00,5.967e-05,1.000e+00,1.000e+00,6.480e-02,5.462e-02,1.000e+00,1.000e+00,1.000e+00,1.272e-02,1.000e+00,2.658e-04,1.000e+00,1.000e+00,1.427e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.700e-05,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.747e-01,1.000e+00,1.000e+00,1.832e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,3.660e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.960e-01,1.000e+00,2.605e-01,1.000e+00,9.860e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.860e-02,1.000e+00,1.000e+00,1.463e-02,1.000e+00,5.936e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,9.012e-04,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,7.878e-03,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.880e-83,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,6.461e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.633e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,5.187e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,2.431e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,6.609e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,5.603e-90,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,4.179e-02,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
